keyword,recent_freq,older_freq,growth_rate,is_emerging
media,0.02146318947611355,0.010764072701605789,99.39654878874667,False
stream,0.014770366951303947,0.007411328745367919,99.29445122152255,False
navier,0.0073851834756519736,0.0037056643726839597,99.29445122152255,False
diamond,0.0073851834756519736,0.0037056643726839597,99.29445122152255,False
implementation,0.03831063927994461,0.019234162696311983,99.18017688022577,False
support,0.048465266558966075,0.024351508734780307,99.02367071714548,False
persistent,0.008077544426494346,0.004058584789130051,99.02367071714548,False
reveal,0.0343872605585045,0.017293100405858478,98.84959753576024,False
empirical,0.0343872605585045,0.017293100405858478,98.84959753576024,False
neurons,0.008769905377336719,0.0044115052055761425,98.79621509346875,False
mimo,0.00946226632817909,0.004764425622022234,98.60245659922556,False
advantage,0.0210016155088853,0.010587612493382742,98.36025848142165,False
importance,0.031848603738749134,0.01605787894829716,98.33630482141903,False
besides,0.011539349180706208,0.005823186871360508,98.1620963850366,False
passive,0.01223171013154858,0.0061761072878066,98.04886090138801,False
lens,0.013616432033233325,0.006881948120698782,97.85723162136732,False
gate,0.013616432033233325,0.006881948120698782,97.85723162136732,False
including,0.10846988229863835,0.05487912475736721,97.65235465800114,False
games,0.01707823678744519,0.008646550202929239,97.51503647847325,False
affect,0.017770597738287562,0.008999470619375331,97.46270075073649,False
receive,0.004154165705054235,0.0021175224986765486,96.18047542118624,False
computationally,0.015231940918532194,0.007764249161814011,96.18047542118624,False
tedious,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
returns,0.004154165705054235,0.0021175224986765486,96.18047542118624,False
rogue,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
charmed,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
reconstructions,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
russian,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
packages,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
ionospheric,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
guideline,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
linking,0.007615970459266097,0.0038821245809070055,96.18047542118624,False
option,0.004846526655896607,0.0024704429151226398,96.18047542118624,False
realizing,0.004154165705054235,0.0021175224986765486,96.18047542118624,False
influences,0.006231248557581353,0.0031762837480148226,96.18047542118624,False
eliminated,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
achievable,0.007615970459266097,0.0038821245809070055,96.18047542118624,False
technological,0.006231248557581353,0.0031762837480148226,96.18047542118624,False
modularity,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
replacement,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
disagreement,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
supporting,0.010385414262635588,0.005293806246691371,96.18047542118624,False
faces,0.004846526655896607,0.0024704429151226398,96.18047542118624,False
sheaf,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
hosting,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
speeds,0.004846526655896607,0.0024704429151226398,96.18047542118624,False
vehicular,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
launch,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
encouraging,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
comb,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
nuisance,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
absorbed,0.0020770828525271175,0.0010587612493382743,96.18047542118624,False
contract,0.004846526655896607,0.0024704429151226398,96.18047542118624,False
functionality,0.004154165705054235,0.0021175224986765486,96.18047542118624,False
assembly,0.010385414262635588,0.005293806246691371,96.18047542118624,False
remained,0.0034618047542118624,0.0017646020822304571,96.18047542118623,False
reflects,0.0034618047542118624,0.0017646020822304571,96.18047542118623,False
gans,0.0034618047542118624,0.0017646020822304571,96.18047542118623,False
experience,0.01384721901684745,0.0070584083289218285,96.18047542118623,False
incorporation,0.0034618047542118624,0.0017646020822304571,96.18047542118623,False
inconsistency,0.0034618047542118624,0.0017646020822304571,96.18047542118623,False
ieee,0.0034618047542118624,0.0017646020822304571,96.18047542118623,False
earthquakes,0.0034618047542118624,0.0017646020822304571,96.18047542118623,False
wirtinger,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
imprecise,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
accented,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
multiplexed,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
sleep,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
edwards,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
kaczmarz,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
thinning,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
tangles,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
trivalent,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
situated,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
transporting,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
asia,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
offspring,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
warming,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
zariski,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
resemblance,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
fets,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
subdomains,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
eliashberg,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
synchronously,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
administrators,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
anthropic,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
converter,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
minibatches,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
repairing,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
bartnik,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
parcels,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
infers,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
inspect,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
deadlines,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
tradition,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
exemplary,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
editors,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
replicable,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
agriculture,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
connectome,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
prograde,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
probabilistically,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
responsive,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
occupations,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
microgravity,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
tried,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
batches,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
optomechanics,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
lewis,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
confluence,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
exposures,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
archetypal,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
overestimate,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
puckered,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
delineate,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
summed,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
pharmaceutical,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
echoes,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
scored,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
exactness,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
cops,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
playing,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
altitudes,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
braking,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
united,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
albedo,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
interactively,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
convincingly,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
isoscalar,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
preceding,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
successor,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
millikelvin,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
comparatively,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
airborne,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
sensed,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
femtoscopy,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
complications,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
unresponsive,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
orster,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
trimers,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
proportionally,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
portions,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
reformulation,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
converse,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
unsolved,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
fork,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
pythagorean,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
coping,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
opened,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
simon,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
deterministically,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
slots,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
silhouette,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
centauri,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
worldline,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
fractionalization,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
picked,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
halide,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
arguably,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
patent,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
limb,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
percentile,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
suffice,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
helioseismic,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
reinforcing,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
enriches,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
biasing,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
revisions,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
outs,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
utilise,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
coiling,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
attaching,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
regularizers,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
grammatical,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
structuring,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
harnessed,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
analogously,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
desy,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
disciplines,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
compiling,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
wilczek,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
uniaxial,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
specialize,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
tokamaks,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
glide,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
brilliance,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
epitaxial,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
vitro,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
orthogonally,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
sensible,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
mistakes,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
phenotype,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
unveil,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
ecological,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
hinges,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
wafers,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
algorithmically,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
corroborated,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
enic,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
justifies,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
inhibitory,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
combustion,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
cycling,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
supplements,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
held,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
barium,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
overproduction,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
prerequisites,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
solenoidal,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
prototyping,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
lunch,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
advocated,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
perceive,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
faulty,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
obius,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
negatives,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
thomson,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
transversity,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
lagged,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
cadence,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
disappearance,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
unintended,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
accessed,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
gravothermal,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
sipm,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
reweighting,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
potassium,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
inclined,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
unauthorized,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
haldane,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
repeater,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
scatterers,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
centres,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
organisms,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
utilised,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
estimand,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
couette,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
hinting,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
authenticated,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
concurrency,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
degenerations,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
surrogates,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
digitized,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
accrete,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
brute,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
invalid,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
diagonalization,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
strained,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
oppenheimer,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
tries,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
australian,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
posts,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
google,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
adaf,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
numerics,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
clumping,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
overwhelming,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
bind,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
featured,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
renders,0.0027694438033694898,0.0014116816657843657,96.18047542118622,False
unordered,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
borcherds,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
proxies,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
penalizes,0.0006923609508423724,0.0003529204164460914,96.18047542118622,False
lieb,0.0013847219016847449,0.0007058408328921829,96.18047542118622,False
representation,0.0782367874451881,0.040056467266631375,95.31624425192993,False
parametric,0.02377105931225479,0.012175754367390153,95.2327436558665,False
pseudo,0.018232171705515807,0.009352391035821422,94.94663595312845,False
presents,0.0343872605585045,0.01764602082230457,94.87260558504502,False
optimal,0.11331640895453496,0.058231868713605084,94.59517865010594,False
impact,0.05492730210016155,0.028233633315687314,94.54563812600968,False
regression,0.027463651050080775,0.014116816657843657,94.54563812600968,False
traffic,0.02607892914839603,0.013410975824951474,94.4595940578425,False
split,0.012000923147934456,0.0061761072878066,94.31208994098446,False
subject,0.02330948534502654,0.011999294159167107,94.2571374268609,False
things,0.007846757442880221,0.004058584789130051,93.33728012522704,False
attributes,0.007154396492037849,0.0037056643726839597,93.06649962084997,False
switching,0.012924071082390954,0.006705487912475737,92.73871269449877,False
tail,0.006462035541195477,0.0033527439562378684,92.73871269449877,False
claim,0.006462035541195477,0.0033527439562378684,92.73871269449877,False
flight,0.006462035541195477,0.0033527439562378684,92.73871269449877,False
algorithms,0.11216247403646434,0.058231868713605084,92.61355768625558,False
society,0.005769674590353104,0.002999823539791777,92.33379943253553,False
heavily,0.005769674590353104,0.002999823539791777,92.33379943253553,False
effort,0.010154627279021463,0.005293806246691371,91.82090930071544,False
unfortunately,0.005077313639510732,0.0026469031233456856,91.82090930071544,False
prices,0.005077313639510732,0.0026469031233456856,91.82090930071544,False
weight,0.0276944380336949,0.014469737074289748,91.39558577676706,False
analyzing,0.018232171705515807,0.009528851244044468,91.33651306510755,False
choice,0.027002077082852526,0.014116816657843657,91.27596353565657,False
reflecting,0.0043849526886683594,0.002293982706899594,91.15020682064305,False
medicine,0.0043849526886683594,0.002293982706899594,91.15020682064305,False
fracture,0.0043849526886683594,0.002293982706899594,91.15020682064305,False
later,0.008769905377336719,0.004587965413799188,91.15020682064305,False
collection,0.017539810754673438,0.009175930827598376,91.15020682064305,False
imaging,0.046849757673667204,0.024527968943003353,91.00545088969211,False
location,0.021232402492499424,0.01111699311805188,90.9905157539591,False
spread,0.012462497115162705,0.006529027704252691,90.87830040980285,False
usually,0.02054004154165705,0.010764072701605789,90.82035314191886,False
probes,0.008077544426494346,0.004235044997353097,90.73101777059773,False
proposed,0.21947842141703208,0.11522851596964885,90.47231457432171,False
network,0.20886222017078238,0.10975824951473442,90.29295847392666,False
highlighted,0.0036925917378259868,0.0019410622904535027,90.23561252963516,False
classic,0.0073851834756519736,0.0038821245809070055,90.23561252963516,False
varphi,0.0036925917378259868,0.0019410622904535027,90.23561252963516,False
brillouin,0.0036925917378259868,0.0019410622904535027,90.23561252963516,False
remarkable,0.014770366951303947,0.007764249161814011,90.23561252963516,False
modifying,0.0036925917378259868,0.0019410622904535027,90.23561252963516,False
eliminate,0.0036925917378259868,0.0019410622904535027,90.23561252963516,False
obscured,0.0036925917378259868,0.0019410622904535027,90.23561252963516,False
distortion,0.010385414262635588,0.005470266454914417,89.85207298824477,False
becoming,0.0066928225248096005,0.0035292041644609143,89.64112624048002,False
climate,0.0066928225248096005,0.0035292041644609143,89.64112624048002,False
allowing,0.023078698361412416,0.012175754367390153,89.54635306394806,False
reveals,0.023078698361412416,0.012175754367390153,89.54635306394806,False
defect,0.01269328409877683,0.006705487912475737,89.29694996781129,False
analyses,0.018693745672744056,0.009881771660490559,89.17402987042958,False
pursuit,0.003000230786983614,0.0015881418740074113,88.91453188706824,False
boxes,0.003000230786983614,0.0015881418740074113,88.91453188706824,False
hermite,0.003000230786983614,0.0015881418740074113,88.91453188706824,False
evident,0.003000230786983614,0.0015881418740074113,88.91453188706824,False
sketch,0.003000230786983614,0.0015881418740074113,88.91453188706824,False
looking,0.003000230786983614,0.0015881418740074113,88.91453188706824,False
contextuality,0.003000230786983614,0.0015881418740074113,88.91453188706824,False
analysing,0.003000230786983614,0.0015881418740074113,88.91453188706824,False
kaon,0.003000230786983614,0.0015881418740074113,88.91453188706824,False
oriented,0.01500115393491807,0.007940709370037057,88.91453188706822,False
simultaneously,0.03000230786983614,0.015881418740074114,88.91453188706822,False
accessible,0.011308562197092083,0.005999647079583554,88.48712344388481,False
answers,0.00830833141010847,0.0044115052055761425,88.3332564043388,False
prominent,0.00830833141010847,0.0044115052055761425,88.3332564043388,False
exploiting,0.013616432033233325,0.007234868537144874,88.20565934715428,False
various,0.11123932610200785,0.05911416975472031,88.17709284181447,False
avoid,0.010616201246249712,0.005646726663137463,88.00628894530348,False
next,0.03577198246018925,0.019057702488088937,87.70354129804858,False
older,0.007615970459266097,0.004058584789130051,87.65088953330859,False
rule,0.022155550426955918,0.011822833950944063,87.39627502919281,False
considering,0.03369489960766213,0.017998941238750663,87.20489811433458,False
bias,0.033002538656819756,0.01764602082230457,87.02538656819756,False
aggregate,0.004615739672282483,0.0024704429151226398,86.83854802017737,False
magnets,0.004615739672282483,0.0024704429151226398,86.83854802017737,False
chart,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
identity,0.011539349180706208,0.0061761072878066,86.83854802017737,False
failed,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
controllability,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
greatest,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
collaborations,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
influenced,0.004615739672282483,0.0024704429151226398,86.83854802017737,False
outbreak,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
hologram,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
regulator,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
home,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
quantifying,0.004615739672282483,0.0024704429151226398,86.83854802017737,False
spikes,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
helpful,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
intended,0.004615739672282483,0.0024704429151226398,86.83854802017737,False
cylinders,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
accelerators,0.004615739672282483,0.0024704429151226398,86.83854802017737,False
verifier,0.0023078698361412415,0.0012352214575613199,86.83854802017737,False
devices,0.04084929609969998,0.021881065819657666,86.68787177177401,False
hidden,0.020078467574428802,0.010764072701605789,86.53225531850495,False
highly,0.05100392337872144,0.027351332274572083,86.4769250240093,False
sound,0.010846988229863836,0.005823186871360508,86.27237060193443,False
mostly,0.010846988229863836,0.005823186871360508,86.27237060193443,False
throughout,0.010846988229863836,0.005823186871360508,86.27237060193443,False
exposure,0.008539118393722595,0.004587965413799188,86.1199382200998,False
testing,0.033464112624048005,0.017998941238750663,85.92267278478435,False
strict,0.006231248557581353,0.0033527439562378684,85.85518724112382,False
view,0.03900300023078698,0.02099876477854244,85.73949773770573,False
variance,0.024232633279483037,0.013058055408505381,85.57612539841944,False
sampling,0.03831063927994461,0.020645844362096346,85.56101948670609,False
generalize,0.019616893607200554,0.010587612493382742,85.28156012000923,False
lyapunov,0.011770136164320332,0.006352567496029645,85.28156012000923,False
wild,0.003923378721440111,0.0021175224986765486,85.28156012000922,False
trends,0.007846757442880221,0.004235044997353097,85.28156012000922,False
opinions,0.003923378721440111,0.0021175224986765486,85.28156012000922,False
encryption,0.003923378721440111,0.0021175224986765486,85.28156012000922,False
cubes,0.003923378721440111,0.0021175224986765486,85.28156012000922,False
addressed,0.007846757442880221,0.004235044997353097,85.28156012000922,False
through,0.17216708977613662,0.09299452973354509,85.13679274409225,False
nabla,0.00946226632817909,0.005117346038468326,84.90573545445137,False
formal,0.01500115393491807,0.008117169578260102,84.80769423734937,False
displays,0.0055388876067389795,0.002999823539791777,84.64044745523411,False
geometries,0.011077775213477959,0.005999647079583554,84.64044745523411,False
ubiquitous,0.007154396492037849,0.0038821245809070055,84.29074963808405,False
refined,0.007154396492037849,0.0038821245809070055,84.29074963808405,False
priors,0.007154396492037849,0.0038821245809070055,84.29074963808405,False
explaining,0.007154396492037849,0.0038821245809070055,84.29074963808405,False
langle,0.007154396492037849,0.0038821245809070055,84.29074963808405,False
considers,0.008769905377336719,0.004764425622022234,84.07056953098957,False
computer,0.03669513039464574,0.019940003529204164,84.02770260748443,False
perform,0.05031156242787907,0.027351332274572083,83.94556405083271,False
overview,0.010385414262635588,0.005646726663137463,83.9191957073621,False
identification,0.02884837295176552,0.015704958531851068,83.68958372770248,False
improved,0.04731133164089545,0.025763190400564673,83.6392578143524,False
probabilistic,0.0210016155088853,0.01146991353449797,83.10177705977384,False
gemini,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
perimeter,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
skyrmions,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
skip,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
brush,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
deeper,0.004846526655896607,0.0026469031233456856,83.10177705977382,False
leaky,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
wormholes,0.0032310177705977385,0.0017646020822304571,83.10177705977382,False
reference,0.024232633279483037,0.013234515616728428,83.10177705977382,False
tagging,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
entropic,0.0032310177705977385,0.0017646020822304571,83.10177705977382,False
kagome,0.0032310177705977385,0.0017646020822304571,83.10177705977382,False
multiplex,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
securing,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
portable,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
prevented,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
classifications,0.0032310177705977385,0.0017646020822304571,83.10177705977382,False
iterative,0.014539579967689823,0.007940709370037057,83.10177705977382,False
german,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
protected,0.0032310177705977385,0.0017646020822304571,83.10177705977382,False
arbitrage,0.0016155088852988692,0.0008823010411152286,83.10177705977382,False
widespread,0.004846526655896607,0.0026469031233456856,83.10177705977382,False
